,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6205,1,0,1,0,37,1,1,2,0,1,1,0,1,0,0,1,2,1497,3386,1
6206,1,0,1,0,48,1,1,2,0,1,0,1,0,1,0,1,3,1505,4297,0
6207,1,1,0,0,41,1,0,2,1,0,0,0,0,1,0,0,0,1299,3392,1
6208,1,0,1,0,58,1,1,1,1,1,1,1,0,1,2,1,2,1220,4104,0
6209,1,0,0,0,22,0,2,1,0,0,0,0,0,0,1,1,1,393,5947,0
6210,0,0,0,1,18,1,0,1,0,1,0,1,0,0,1,1,3,758,486,0
6211,0,0,1,1,45,1,0,2,0,0,0,1,1,0,0,1,0,1314,3984,1
6214,1,0,0,0,39,1,0,0,2,2,2,2,2,2,2,0,1,334,6191,0
6215,0,1,0,0,56,1,1,2,0,1,0,0,1,1,0,1,0,1551,4637,1
6216,1,0,1,1,54,1,1,1,1,1,1,1,0,0,2,0,3,1050,3610,0
6217,1,0,1,1,59,1,0,2,1,1,0,0,0,0,1,1,3,1233,4215,0
6218,0,0,1,1,68,0,2,1,0,1,1,1,1,1,1,1,2,817,3506,0
6221,1,0,0,0,19,1,0,0,2,2,2,2,2,2,1,1,2,325,3990,0
6222,1,0,0,0,63,1,1,2,0,1,0,0,0,1,0,0,3,1385,4896,0
6223,0,0,1,1,67,1,0,2,0,0,0,0,0,0,0,1,0,999,4280,1
6224,1,0,1,1,47,1,1,2,0,1,0,1,0,0,1,0,2,1283,3655,0
6225,1,0,1,1,70,1,1,2,1,1,1,1,1,0,2,1,3,116,5798,0
6226,1,0,0,0,62,1,1,0,2,2,2,2,2,2,2,0,1,411,1140,0
6228,1,0,0,1,68,1,1,1,1,1,0,1,0,0,1,0,2,931,3881,0
6229,1,0,1,0,70,1,1,1,0,1,1,1,1,1,2,1,3,1308,5057,0
6232,0,0,0,0,45,1,1,2,0,0,1,0,1,1,0,1,0,10,4324,1
6233,1,0,0,0,23,1,0,0,2,2,2,2,2,2,0,0,1,347,4704,0
6234,1,0,0,0,54,1,1,0,2,2,2,2,2,2,2,1,3,402,872,0
6235,1,1,1,1,15,0,2,1,1,0,0,0,0,1,0,0,1,547,6285,1
6236,1,1,1,0,27,1,1,2,0,1,0,0,1,1,0,1,2,12,2846,0
6238,1,1,1,0,50,1,1,2,0,0,0,0,0,0,0,0,2,1091,3354,0
6239,1,0,1,0,70,1,1,2,0,1,0,0,1,1,2,1,0,1573,5656,0
6241,1,0,0,0,23,1,0,1,0,0,1,0,0,0,0,1,0,663,1186,1
6242,0,0,1,1,70,1,1,2,1,1,1,1,0,1,2,0,3,141,5851,0
6243,0,0,1,1,70,1,1,1,1,1,1,0,1,1,2,1,3,1271,4883,0
6244,1,1,1,0,50,1,1,2,0,0,1,0,1,1,0,1,3,1566,4428,0
6245,0,0,1,0,55,1,1,1,0,1,0,1,1,1,1,1,0,1206,3976,0
6246,1,0,0,0,50,1,0,1,1,1,0,0,1,0,2,1,2,938,3048,0
6247,1,0,0,0,57,1,1,2,0,0,1,0,1,0,2,1,0,1388,4384,0
6248,0,0,1,0,57,0,2,1,0,1,1,1,1,1,2,0,3,863,3120,0
6249,1,0,0,0,23,1,1,2,0,0,0,0,0,0,0,0,0,1101,1786,0
6250,0,0,1,0,66,1,1,2,1,0,0,0,1,1,2,0,2,1568,5423,0
6252,1,0,1,1,46,0,2,1,1,0,0,0,1,0,0,1,3,537,1656,0
6253,0,0,0,0,52,0,2,1,0,0,0,0,1,1,0,1,3,606,2220,0
6254,0,0,1,0,57,1,0,2,1,0,0,1,1,1,2,1,0,1534,4649,0
6255,1,1,1,0,66,1,1,2,1,0,1,1,1,1,1,1,1,198,5831,0
6258,0,0,1,0,23,1,0,0,2,2,2,2,2,2,0,1,1,331,3823,0
6259,1,0,1,1,57,1,0,1,0,1,0,1,1,1,2,0,2,1149,3874,0
6261,1,0,1,1,59,1,0,0,2,2,2,2,2,2,2,0,2,342,541,0
6262,0,0,0,0,40,1,1,2,1,1,0,0,0,1,1,0,2,1526,3769,0
6263,0,0,0,0,18,0,2,1,0,0,1,1,1,1,1,0,0,747,778,0
6264,1,0,0,0,39,1,0,2,0,0,1,1,1,1,2,0,2,2,3715,0
6266,1,1,0,0,27,1,1,2,0,1,1,0,0,0,0,1,3,1276,2356,1
6268,0,0,0,0,15,1,0,0,2,2,2,2,2,2,1,0,2,350,3828,0
6269,0,0,0,0,29,0,2,1,0,0,1,1,0,0,0,1,1,471,328,0
6270,0,0,1,1,22,1,0,0,2,2,2,2,2,2,2,0,1,337,4620,0
6271,1,1,1,0,20,1,1,2,1,0,1,0,0,0,1,1,0,1317,1856,0
6272,1,0,0,1,50,1,0,1,0,1,1,1,0,0,1,1,0,867,2855,0
6274,1,0,0,0,53,1,1,2,0,0,0,0,1,0,1,1,0,1337,4185,0
6275,1,0,0,0,59,1,1,1,1,1,1,1,0,0,2,0,2,1007,3614,0
6278,0,0,1,0,68,1,1,2,0,0,1,1,1,1,2,1,2,80,5619,0
6279,0,0,1,1,14,1,0,1,0,0,0,0,0,0,0,1,0,608,6381,0
6280,0,0,0,1,16,1,0,1,0,0,0,1,0,0,1,1,0,669,227,0
6281,1,0,0,0,56,1,0,0,2,2,2,2,2,2,1,0,1,345,298,0
6282,1,0,1,1,34,1,0,0,2,2,2,2,2,2,2,0,3,324,5382,0
6283,0,0,0,0,23,1,0,2,1,0,1,0,1,1,0,1,3,1565,2477,1
6284,0,0,0,0,16,1,1,2,0,0,0,0,1,1,0,1,0,1462,1976,0
6285,1,0,0,0,19,0,2,1,1,0,0,1,1,1,1,0,3,754,657,0
6286,0,0,0,1,71,1,0,0,2,2,2,2,2,2,0,0,1,334,1103,0
6287,1,0,0,0,19,1,1,2,0,0,0,0,0,1,0,1,0,1278,1890,1
6289,1,0,0,0,64,1,1,2,1,1,1,1,1,1,2,0,3,280,5894,1
6290,0,0,1,0,69,1,1,2,0,0,0,0,1,1,2,1,2,1466,5254,1
6291,0,0,0,0,55,1,1,1,1,1,1,1,0,1,1,0,3,1201,4045,0
6292,1,0,1,1,33,1,1,2,0,0,1,0,1,1,1,0,0,0,3282,0
6293,1,0,0,1,14,1,0,0,2,2,2,2,2,2,2,0,1,325,3393,0
6295,0,0,1,1,43,1,0,0,2,2,2,2,2,2,2,0,2,337,58,0
6296,0,1,1,0,25,0,2,1,1,1,1,0,0,1,1,1,3,688,1032,0
6297,0,0,1,1,61,1,1,2,1,1,1,1,1,1,1,0,0,240,5631,0
6298,1,0,1,1,41,1,1,2,0,1,0,0,0,0,0,1,2,1204,3233,0
6299,0,0,0,0,48,1,1,1,0,0,1,1,1,1,2,1,2,1223,3611,0
6300,0,0,1,1,64,1,1,0,2,2,2,2,2,2,2,1,1,394,1174,0
6301,0,1,0,0,64,1,1,1,0,1,0,0,0,0,0,0,0,761,3208,0
6302,0,0,0,0,45,1,1,2,0,0,0,0,0,0,0,0,0,1122,3523,1
6303,0,0,1,0,69,1,1,2,0,1,1,1,1,1,2,0,0,174,5872,0
6304,0,0,0,0,72,1,0,2,0,0,0,0,1,0,0,1,2,1158,5599,1
6305,0,1,0,0,19,1,1,2,1,1,0,0,0,1,0,1,0,1492,2143,1
6306,1,0,0,0,69,1,1,2,1,1,1,1,1,1,1,1,2,282,6140,0
6307,0,0,0,0,26,1,0,0,2,2,2,2,2,2,0,0,2,331,4921,0
6309,0,0,1,0,69,1,1,0,2,2,2,2,2,2,2,0,3,408,1463,0
6310,0,0,0,0,57,0,2,1,1,0,1,0,0,1,1,1,0,598,2405,0
6311,0,1,0,0,51,1,1,2,0,0,1,0,1,1,1,1,0,3,4497,0
6312,1,0,0,0,50,1,0,2,1,1,0,1,1,1,1,1,3,102,4672,1
6314,0,0,0,0,56,1,1,2,0,0,0,0,0,0,0,1,1,1088,3423,0
6315,0,0,1,1,43,1,0,1,1,1,1,0,0,1,2,1,3,1021,2815,0
6316,1,0,1,1,60,1,1,0,2,2,2,2,2,2,2,0,1,401,1023,0
6319,1,1,1,0,50,0,2,1,0,0,0,0,0,0,0,1,2,395,661,0
6320,0,0,1,1,24,1,0,1,0,0,1,1,1,0,1,1,0,922,1592,0
6321,0,0,1,0,24,1,0,0,2,2,2,2,2,2,0,0,2,326,5237,1
6322,0,0,0,0,34,1,0,2,0,0,0,0,1,0,0,1,0,1184,2634,1
6323,0,0,0,0,35,1,1,2,0,0,1,1,1,1,1,1,3,113,3687,0
6324,0,0,1,1,72,1,0,2,0,0,0,1,0,0,0,1,0,1128,5195,0
6326,0,0,0,0,59,0,2,1,0,1,1,0,0,1,2,1,3,581,2387,0
6327,1,0,0,0,21,1,0,2,0,1,0,1,1,0,1,1,2,1422,2132,0
6328,0,0,0,0,68,1,1,1,1,1,1,1,1,1,2,0,3,1392,5133,0
6329,0,0,0,0,41,1,0,2,0,1,1,1,1,1,2,1,2,82,4155,0
6330,0,0,1,0,16,1,1,2,0,0,1,0,0,1,0,0,1,1400,1677,0
6331,1,0,1,1,42,0,2,1,1,0,1,1,0,0,1,0,0,552,1335,0
6332,1,0,1,1,65,1,0,2,1,1,1,0,1,1,2,1,2,99,5613,0
6333,0,1,0,0,57,1,1,2,0,0,1,1,1,1,1,1,0,114,5181,1
6334,0,0,0,1,64,1,1,2,0,1,0,1,1,1,2,1,0,74,5538,0
6336,1,0,1,1,53,1,1,2,0,0,0,0,0,0,0,1,0,1097,3437,0
6337,0,0,1,1,51,1,1,2,1,0,0,0,1,1,1,0,1,18,4527,0
6340,1,0,0,0,16,1,1,2,0,0,1,1,1,0,0,1,3,1529,1713,0
6342,1,0,1,0,42,1,1,2,0,1,1,0,1,1,0,1,0,76,4320,0
6343,1,0,0,0,32,1,0,0,2,2,2,2,2,2,1,0,1,335,5670,0
6344,0,1,1,0,32,1,1,2,0,0,0,0,0,0,0,1,2,1110,2476,1
6348,0,0,0,0,19,1,0,2,0,0,0,0,0,0,0,1,3,1000,1369,0
6349,0,0,1,1,29,1,0,0,2,2,2,2,2,2,2,0,3,327,5671,0
6350,1,0,0,1,23,1,0,0,2,2,2,2,2,2,0,1,1,334,5771,0
6351,1,0,1,1,46,1,1,2,0,1,0,1,1,1,0,0,0,68,4291,1
6352,1,0,1,0,37,1,1,2,1,0,1,0,0,1,0,1,0,1480,3430,0
6354,0,0,1,0,58,1,0,2,1,1,0,1,0,1,1,0,2,1466,4817,0
6355,0,0,0,0,65,1,1,2,1,1,0,1,1,1,2,0,3,193,5653,0
6357,1,0,1,0,62,1,1,2,1,1,1,0,0,0,1,0,0,1392,4761,1
6358,0,0,1,1,70,1,0,1,1,0,1,1,1,1,2,1,2,1213,4830,0
6359,1,0,1,1,51,1,0,2,0,1,0,1,0,0,0,0,0,1192,3615,0
6361,0,0,0,0,67,1,0,1,0,0,1,1,0,1,0,0,2,895,3573,0
6363,0,0,0,0,72,1,0,2,1,0,0,0,0,0,0,1,0,1108,5556,0
6364,1,0,0,1,20,1,1,0,2,2,2,2,2,2,2,1,3,413,5949,0
6365,1,1,1,0,67,1,1,2,0,0,1,0,1,1,0,1,0,37,5521,1
6366,0,0,1,0,61,1,0,1,0,1,1,1,0,1,2,1,1,985,3716,0
6367,1,0,0,0,68,0,2,1,1,0,1,1,0,1,2,0,2,649,2983,0
6369,1,1,0,0,64,1,0,2,1,1,0,1,1,1,2,1,0,95,5612,0
6370,0,0,0,0,40,1,1,2,0,1,0,0,1,0,0,1,3,1383,3434,1
6371,0,0,0,0,17,1,1,0,2,2,2,2,2,2,2,0,3,399,4591,0
6372,1,0,1,1,34,1,0,0,2,2,2,2,2,2,2,0,3,323,6469,0
6373,1,0,1,1,39,1,0,2,0,0,1,0,1,1,0,1,2,1452,3517,0
6374,0,0,1,1,70,1,0,0,2,2,2,2,2,2,2,1,1,347,879,0
6376,1,0,0,0,63,1,0,0,2,2,2,2,2,2,2,0,2,320,442,0
6380,1,1,1,0,62,1,1,2,0,1,1,0,1,1,0,1,0,81,5248,0
6382,1,0,1,1,32,1,0,1,1,1,1,1,1,0,1,0,0,1092,2431,0
6383,1,0,0,1,16,0,2,1,1,0,1,1,0,0,2,0,1,548,6235,0
6385,1,0,0,1,34,1,1,2,0,1,0,0,1,1,0,1,0,32,3143,1
6386,1,0,1,1,70,1,1,1,1,0,1,1,1,1,2,1,3,1270,4977,0
6387,0,0,1,0,29,1,0,1,0,1,0,1,0,0,0,0,0,800,1431,0
6389,0,0,1,1,54,1,0,0,2,2,2,2,2,2,2,0,3,324,155,0
6390,1,0,1,1,68,1,0,2,0,1,1,1,1,1,1,1,0,117,5760,0
6391,1,0,1,1,32,1,1,1,0,1,1,0,1,1,1,0,3,1183,2470,0
6392,0,0,1,1,57,0,2,1,0,1,0,0,1,1,0,1,0,675,2665,0
6393,1,0,0,0,19,1,1,2,1,1,0,0,1,0,0,1,3,1443,1985,0
6394,0,0,0,0,71,1,0,1,1,1,0,1,0,0,1,0,2,814,3969,0
6395,1,0,1,1,36,1,1,2,0,0,1,1,1,1,1,1,0,48,3596,1
6396,0,1,1,0,30,1,1,2,0,1,0,0,1,0,0,1,3,1435,2869,0
6397,1,1,0,0,50,1,0,1,0,0,1,1,0,1,1,0,2,937,3058,0
6398,1,0,1,1,69,1,1,2,0,1,1,0,1,1,2,1,2,114,5881,1
6399,0,0,0,0,51,1,1,2,0,0,0,0,0,0,0,1,0,1074,3539,0
6400,0,0,0,0,70,1,1,1,1,1,0,0,0,0,2,0,2,842,3636,0
6401,0,0,0,1,23,1,0,1,1,0,0,1,0,0,0,1,1,765,974,1
6402,0,0,1,1,50,1,1,1,0,1,1,0,0,0,2,1,2,843,2825,0
6403,1,0,1,1,70,1,1,2,1,1,1,1,1,1,2,1,2,287,6153,0
6404,1,0,0,0,48,1,1,2,1,0,1,1,1,1,2,1,0,175,4734,0
6405,0,1,0,0,57,1,1,2,1,0,0,0,1,1,1,1,2,27,5034,0
6406,0,0,0,0,33,0,2,1,0,0,1,0,1,1,0,1,3,693,1504,0
6408,1,0,0,0,66,1,1,2,0,0,1,1,1,1,2,1,2,124,5693,1
6409,1,0,1,1,38,1,0,0,2,2,2,2,2,2,1,1,1,317,5896,0
6410,0,1,0,0,60,1,1,1,1,1,1,1,1,0,1,0,2,1260,4394,0
6412,0,0,1,1,70,1,0,2,1,1,1,1,1,1,2,1,2,156,5858,0
6413,0,0,1,1,26,1,1,2,0,0,1,0,0,1,0,1,2,1418,2551,1
6414,1,0,1,1,35,1,1,0,2,2,2,2,2,2,2,0,3,401,14,0
6415,0,0,1,0,54,0,2,1,1,1,0,0,1,0,1,1,0,616,2194,0
6416,1,0,0,0,64,0,2,1,1,0,0,1,1,0,2,0,0,587,2695,0
6417,0,1,1,0,47,1,1,2,1,0,0,0,0,0,0,1,0,1156,3263,1
6418,1,0,1,0,25,1,1,1,0,0,1,1,1,1,1,1,1,1190,2133,0
6419,1,1,1,0,66,1,1,2,1,1,0,0,0,0,0,1,3,1297,4772,0
6420,1,0,1,0,26,1,1,2,0,0,0,1,0,0,1,1,0,1189,2265,0
6421,0,0,0,0,14,1,0,1,1,1,0,1,1,0,2,0,3,1040,948,0
6422,1,0,0,0,48,1,0,1,1,0,1,0,0,0,1,0,0,738,2419,0
6423,0,0,1,1,70,1,1,0,2,2,2,2,2,2,2,0,3,381,1318,0
6424,0,0,1,0,70,0,2,1,0,1,1,0,1,1,2,1,0,747,3365,1
6425,1,0,1,1,48,0,2,1,1,0,1,0,0,1,1,0,2,594,1913,0
6426,0,0,0,0,36,1,0,1,0,0,0,1,0,0,1,0,2,681,1661,0
6427,1,0,0,0,36,1,0,0,2,2,2,2,2,2,2,0,1,336,6031,0
6428,0,0,0,0,56,1,0,2,0,0,0,0,0,0,0,1,1,1004,3574,1
6429,1,0,1,1,64,1,1,1,1,1,1,1,0,0,1,1,3,1006,3939,0
6432,1,0,1,0,29,1,0,1,1,1,1,0,0,0,0,0,1,867,1752,0
6433,0,0,1,1,54,1,0,0,2,2,2,2,2,2,2,0,3,343,357,0
6435,1,0,1,1,48,0,2,1,0,1,1,1,1,0,2,0,1,684,2212,0
6436,0,0,0,0,68,1,0,1,1,0,1,1,1,1,2,0,2,1196,4627,0
6439,0,0,1,1,29,1,0,2,1,0,1,1,1,1,0,1,0,132,3227,0
6440,0,0,0,0,26,1,1,2,0,0,1,0,1,1,0,1,0,26,2893,0
6442,0,0,1,1,64,1,0,1,0,1,0,0,0,0,1,0,3,691,2972,0
6443,0,0,0,0,72,1,0,0,2,2,2,2,2,2,0,0,2,323,903,0
6444,1,0,0,1,25,1,1,1,0,1,0,1,1,1,1,1,1,1193,2238,1
6445,1,0,0,0,34,1,1,2,1,0,0,0,1,0,0,0,0,1410,3165,0
6446,1,1,1,1,54,1,1,2,1,1,0,1,0,0,1,1,2,1394,4316,0
6447,1,0,0,0,57,1,0,1,1,0,1,1,1,1,1,0,1,1184,4057,0
6448,1,0,0,0,54,1,1,2,0,0,1,1,1,1,1,1,0,87,5051,1
6450,0,0,1,1,20,1,0,0,2,2,2,2,2,2,2,0,1,331,4568,0
6451,1,1,1,1,63,1,1,2,1,1,1,1,1,1,1,1,0,281,5943,0
6453,1,1,1,0,42,1,1,2,0,0,1,0,1,1,0,1,0,1,4115,1
6454,0,0,0,0,36,1,1,2,1,0,0,0,0,0,0,1,3,1230,2776,0
6455,1,0,1,0,55,0,2,1,0,0,0,0,1,1,0,1,0,595,2320,0
6456,0,0,0,1,46,1,0,2,0,0,0,0,0,0,2,0,3,1026,3063,0
6458,1,0,1,1,56,1,0,1,1,0,0,0,0,0,0,1,0,663,2548,0
6459,1,1,1,0,47,0,2,1,0,1,0,0,0,0,0,1,3,439,844,0
6460,1,0,0,0,39,1,0,2,0,1,0,1,1,1,0,0,0,11,3732,1
6461,1,0,1,0,44,1,0,2,0,1,0,0,1,0,0,1,3,1305,3652,0
6463,1,0,1,0,55,1,1,1,1,0,0,1,0,1,1,1,1,1001,3490,0
6464,1,1,0,0,46,1,1,1,1,1,0,0,1,0,0,1,2,1026,2989,0
6465,0,0,1,1,55,1,0,0,2,2,2,2,2,2,2,0,1,345,520,0
6469,1,0,0,0,29,1,0,0,2,2,2,2,2,2,2,0,2,360,5545,0
6470,1,0,1,1,71,1,0,1,0,0,0,0,0,0,1,1,1,579,2985,0
6472,0,0,1,1,57,1,1,2,1,1,0,0,1,0,1,0,2,1475,4791,0
6474,0,0,0,0,56,1,0,0,2,2,2,2,2,2,2,0,1,324,439,0
6476,1,0,1,1,49,1,1,1,1,1,0,1,0,0,1,0,2,915,3026,0
6477,1,1,1,0,70,1,1,2,1,1,1,0,1,1,2,1,2,179,5985,0
6478,0,0,1,0,57,1,1,2,0,1,1,1,1,1,2,1,3,203,5287,0
6481,0,0,1,1,45,1,0,2,0,0,0,0,0,0,0,0,3,1018,2781,0
6484,1,0,0,0,31,1,1,1,1,1,1,1,1,1,1,1,2,1409,2914,0
6485,1,0,1,0,61,1,0,2,1,0,0,0,0,0,0,1,1,1082,4034,0
6486,0,0,1,0,45,1,1,1,0,0,1,1,1,0,0,0,2,980,3038,1
6487,0,0,1,0,58,1,1,2,0,1,0,1,0,1,2,1,2,1479,4705,0
6490,1,0,0,0,19,1,0,0,2,2,2,2,2,2,1,0,1,321,4397,0
6492,1,0,1,0,17,1,0,0,2,2,2,2,2,2,2,0,1,328,4078,0
6494,0,0,0,1,19,0,2,1,0,0,1,0,0,0,0,1,1,445,5942,0
6496,1,1,1,0,35,1,1,2,1,0,0,0,1,1,0,0,0,35,3486,1
6497,1,0,0,0,48,1,1,2,0,1,1,0,1,1,0,1,0,56,4473,0
6500,0,0,0,0,14,0,2,1,1,0,0,1,0,0,2,0,1,495,5869,0
6501,0,0,1,0,64,1,1,2,0,1,1,0,1,1,1,1,2,108,5387,0
6502,0,0,1,1,39,1,0,1,1,0,0,1,0,0,0,0,2,788,2062,0
6503,1,0,1,1,68,0,2,1,0,1,1,1,1,1,1,0,0,854,3533,0
6504,1,0,0,0,23,1,0,2,0,0,0,0,1,0,0,0,0,1189,2325,1
6505,1,0,1,1,52,1,0,1,1,1,1,0,0,0,2,1,2,843,2990,0
6507,0,0,1,1,54,1,1,2,1,1,0,0,0,1,0,1,2,1460,4516,1
6508,0,0,1,1,37,1,1,2,0,0,0,0,1,1,0,1,0,1476,3576,1
6510,0,0,1,1,41,1,1,2,1,0,1,1,0,1,2,0,1,1578,3929,0
6511,0,0,1,1,60,1,0,1,1,0,0,0,0,0,2,1,2,693,2804,0
6514,1,0,1,0,70,0,2,1,1,1,1,1,1,1,2,1,0,926,4013,0
6515,0,0,0,0,22,0,2,1,0,0,0,0,0,0,0,1,3,398,5588,1
6517,0,0,1,1,56,1,0,1,0,0,0,0,1,0,0,0,0,760,3075,0
6519,1,0,1,1,60,1,1,2,0,1,0,0,0,1,1,1,0,1424,4760,0
6522,0,0,1,0,38,0,2,1,1,0,0,1,0,0,0,0,2,479,916,0
6525,1,0,1,1,51,1,0,0,2,2,2,2,2,2,2,0,1,343,330,0
6526,1,0,0,1,44,1,1,2,0,0,0,1,1,1,1,1,2,12,4287,1
6527,1,0,1,1,56,1,0,1,0,1,1,0,0,0,0,1,1,769,2818,1
6528,1,0,1,1,68,1,0,0,2,2,2,2,2,2,2,0,3,340,843,0
6530,1,1,1,0,60,0,2,1,1,0,0,1,0,0,1,0,2,513,1939,0
6531,0,0,0,0,18,1,0,1,0,1,0,1,0,1,0,1,2,948,1167,0
6533,1,1,1,0,21,1,1,2,0,1,0,1,1,1,0,1,0,110,2591,0
6534,0,1,0,0,49,1,0,2,1,1,0,1,0,1,1,1,1,1526,4361,0
6535,1,0,0,0,29,1,0,2,0,1,1,0,1,1,1,1,2,43,3134,1
6537,1,0,1,0,68,1,1,2,1,1,1,1,1,1,1,0,3,272,6000,1
6539,0,0,1,0,19,1,0,1,0,1,0,1,1,1,0,1,0,1073,1562,0
6540,0,0,0,0,28,1,0,1,1,1,0,0,0,1,1,0,0,919,1682,0
6543,0,0,1,1,59,1,0,1,1,0,1,0,0,0,1,0,3,758,2968,0
6544,0,1,0,0,37,1,1,2,0,1,1,0,1,1,0,1,2,89,3679,1
6545,0,0,0,0,72,1,0,1,1,1,0,0,1,1,0,1,0,1104,5533,1
6546,1,0,0,0,17,1,0,1,1,0,0,0,0,0,0,1,0,703,507,0
6547,1,1,1,0,65,0,2,1,1,1,1,0,0,0,2,1,0,568,2562,0
6548,1,0,1,1,25,1,0,1,0,0,1,1,0,0,0,0,1,750,1123,0
6550,1,0,1,0,14,1,1,2,0,0,1,1,1,1,0,1,0,116,1883,1
6551,0,0,1,0,60,1,0,2,0,1,0,0,1,1,1,1,0,1512,4989,0
6553,0,0,1,1,58,0,2,1,0,1,1,1,1,1,2,1,2,876,3223,0
6556,0,0,1,1,56,1,0,0,2,2,2,2,2,2,1,0,3,313,96,0
6557,0,0,0,0,27,1,1,2,0,1,0,0,1,1,0,1,0,0,2884,0
6559,0,0,1,0,52,1,0,2,0,0,1,1,1,1,0,1,0,1560,4684,0
6560,1,0,0,1,16,1,0,0,2,2,2,2,2,2,1,0,1,329,3935,0
6561,1,0,0,0,72,1,0,2,0,0,1,0,0,0,0,1,0,1087,5540,0
6564,1,0,0,0,45,1,0,0,2,2,2,2,2,2,0,0,3,334,6444,0
6565,1,0,1,0,58,1,1,2,1,1,0,0,1,1,0,1,0,118,5139,0
6566,1,0,1,1,68,1,1,2,1,1,1,1,1,1,2,1,3,286,6083,0
6568,1,0,1,1,71,1,0,0,2,2,2,2,2,2,2,0,1,327,548,0
6569,0,0,1,1,71,1,0,0,2,2,2,2,2,2,2,0,1,323,1084,0
6570,0,0,0,0,34,0,2,1,1,0,0,0,0,0,0,1,1,433,197,0
6571,0,0,0,0,28,1,0,1,1,1,0,0,0,0,1,0,1,763,1459,0
6572,1,0,1,0,65,1,1,1,1,1,1,1,1,1,2,1,3,1413,5098,0
6573,0,0,1,1,40,0,2,1,0,1,1,1,0,1,1,0,2,700,1902,0
6574,0,1,0,0,72,1,1,2,0,0,1,0,1,0,0,1,0,1399,6084,0
6575,0,0,0,0,15,1,1,1,1,0,0,1,0,0,0,1,1,829,462,0
6577,1,0,1,0,68,1,1,1,0,1,1,1,1,0,2,0,2,1071,4408,0
6579,1,0,0,0,70,1,1,1,1,0,1,1,1,1,2,0,3,1285,4908,0
6580,0,0,1,1,44,1,0,1,0,1,1,0,1,1,1,0,3,1164,3274,0
6581,0,1,0,0,50,1,1,1,0,1,0,1,1,0,1,0,1,1059,3323,0
6582,0,0,0,0,69,1,1,2,1,1,1,0,1,1,2,1,3,129,5655,0
6583,0,0,0,0,15,1,0,0,2,2,2,2,2,2,1,1,1,318,3514,0
6584,0,0,1,1,46,1,0,0,2,2,2,2,2,2,2,0,3,344,138,0
6585,0,0,1,1,38,1,0,0,2,2,2,2,2,2,1,0,1,333,6088,0
6586,0,0,1,1,40,1,1,0,2,2,2,2,2,2,2,1,3,389,320,0
6587,1,1,0,0,61,1,1,2,1,1,0,0,1,1,0,1,2,65,5233,0
6588,0,0,1,1,16,1,1,0,2,2,2,2,2,2,2,0,1,373,5066,0
6589,0,0,1,0,65,1,1,0,2,2,2,2,2,2,2,0,3,412,1513,0
6592,1,0,0,0,19,1,0,1,0,0,0,1,1,0,1,0,3,836,921,0
6593,1,0,1,0,51,0,2,1,0,0,1,1,1,1,0,1,2,754,2572,1
6595,1,0,1,0,69,1,0,1,1,0,1,1,1,1,2,1,0,1253,4808,0
6596,1,0,0,0,61,1,1,1,1,1,1,1,1,0,1,0,0,1229,4615,0
6597,0,0,0,0,67,1,0,1,0,0,0,1,1,1,0,1,3,1034,3829,1
6598,0,0,0,0,53,1,0,1,1,1,1,1,1,0,2,1,3,1097,3561,0
6600,0,0,1,1,23,0,2,1,1,0,0,0,0,0,0,0,3,443,6347,1
6601,1,1,1,0,70,1,1,2,0,1,1,1,1,1,2,0,3,182,5960,0
6602,0,0,1,1,35,1,1,2,0,1,1,0,1,0,0,1,3,1519,3353,0
6605,1,1,0,0,63,1,1,2,0,1,1,1,1,1,1,0,3,205,5745,1
6606,0,0,1,0,32,1,1,2,0,0,1,1,1,1,0,1,0,94,3445,1
6608,1,0,0,0,15,1,0,1,0,1,0,1,0,0,1,1,3,766,360,1
6610,1,0,0,0,45,1,0,2,0,0,0,0,1,0,0,1,1,1206,3401,0
6611,1,0,1,1,22,1,1,1,1,0,0,1,1,0,1,0,2,1000,1560,0
6613,0,0,0,0,23,1,0,0,2,2,2,2,2,2,0,0,1,341,5090,0
6614,1,0,1,1,69,1,0,0,2,2,2,2,2,2,2,0,3,327,553,0
6615,1,0,0,1,72,1,0,1,0,1,0,0,0,0,0,1,0,682,4085,0
6616,1,0,0,0,38,1,1,2,0,1,0,0,1,1,0,1,0,27,3855,1
6617,0,0,0,0,43,1,1,1,1,1,1,0,1,1,1,1,3,1268,3327,0
6618,1,0,0,0,19,1,1,2,1,1,0,0,0,0,0,1,3,1332,1839,0
6619,0,0,0,0,72,1,0,0,2,2,2,2,2,2,0,0,2,336,2017,0
6621,0,0,1,1,41,1,0,0,2,2,2,2,2,2,2,0,3,321,6461,0
6624,1,0,1,1,61,0,2,1,1,0,1,1,1,1,2,1,2,848,3289,0
6626,1,1,1,0,56,1,0,2,0,0,1,0,1,1,0,1,0,1507,4731,1
6627,0,0,1,0,55,1,0,0,2,2,2,2,2,2,1,0,1,340,488,0
6628,0,0,0,0,67,1,0,2,0,1,0,0,1,1,1,1,1,1473,5115,0
6629,0,1,1,0,70,1,1,1,1,1,1,0,1,1,2,1,3,1281,5002,0
